LOG D'ÉTAT PAR STEP (temps continu)

===== STEP 1 | temps simulé = 0.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(44.22,40.00), intent=move_to(73.00,40.00)
- team=B, type=Crossbowman, HP=35.0, pos=(62.35,68.30), intent=move_to(58.47,61.83)
- team=B, type=Crossbowman, HP=35.0, pos=(62.69,69.14), intent=move_to(58.47,61.83)
- team=B, type=Crossbowman, HP=35.0, pos=(63.10,70.01), intent=move_to(58.47,61.83)

===== STEP 139 | temps simulé = 27.80 s =====
- team=A, type=Pikeman, HP=47.0, pos=(58.55,55.10), intent=move_to(58.08,55.76)
- team=A, type=Pikeman, HP=55.0, pos=(58.52,55.09), intent=move_to(58.08,55.76)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.29), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.32), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.31), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.14,57.20), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.16,57.49), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.28,58.47), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.20,58.64), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.21,58.88), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.27,61.41), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.29,61.49), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.53,62.03), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.49,62.03), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.29,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.27,61.78), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.54,55.01), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=31.0, pos=(58.52,54.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.61,54.94), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.32), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.34), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.16,56.94), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.16,57.38), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.22,58.72), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.23,58.63), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.17,59.40), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.27,61.41), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.25,61.54), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.51,62.03), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.55,61.89), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.31,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(58.30,61.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.29,61.80), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.32), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.13,57.28), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.32), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.18,57.46), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.20,58.75), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.23,58.76), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.22,58.88), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.26,61.54), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.26,61.53), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.62,61.97), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.48,62.03), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(58.31,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.31,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=23.0, pos=(58.23,61.77), intent=attack(Pikeman)
- team=A, type=Knight, HP=100.0, pos=(49.10,58.92), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.11,59.05), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.15,58.80), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.13,59.40), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.13,59.47), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.10,61.89), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.10,61.95), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.21,61.74), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.24,61.74), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(49.19,61.74), intent=move_to(49.06,62.70)
- team=A, type=Crossbowman, HP=35.0, pos=(50.70,49.62), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.76,49.62), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.78,49.58), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.66,49.64), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.55,49.70), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.23,50.33), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.10,50.38), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(49.89,51.29), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=19.0, pos=(49.93,51.79), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=19.0, pos=(49.05,64.58), intent=attack(Knight)
- team=A, type=Crossbowman, HP=27.0, pos=(49.05,66.58), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.05,68.20), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.05,68.14), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.25,68.01), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.32,68.10), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.48,68.09), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.58,68.10), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.61,67.93), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.57,68.31), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(57.68,56.41), intent=move_to(49.16,58.48)
- team=B, type=Pikeman, HP=55.0, pos=(57.66,56.44), intent=move_to(49.16,58.48)
- team=B, type=Pikeman, HP=39.0, pos=(57.67,56.47), intent=move_to(49.16,58.48)
- team=B, type=Pikeman, HP=55.0, pos=(57.44,57.15), intent=move_to(49.16,58.48)
- team=B, type=Pikeman, HP=55.0, pos=(57.47,57.06), intent=move_to(49.16,58.48)
- team=B, type=Pikeman, HP=55.0, pos=(57.97,56.07), intent=move_to(49.10,58.60)
- team=B, type=Pikeman, HP=47.0, pos=(57.97,56.08), intent=move_to(49.10,58.60)
- team=B, type=Pikeman, HP=47.0, pos=(57.80,58.04), intent=move_to(49.11,58.73)
- team=B, type=Pikeman, HP=31.0, pos=(57.63,59.17), intent=move_to(49.13,59.15)
- team=B, type=Pikeman, HP=47.0, pos=(57.69,60.70), intent=move_to(49.26,61.43)
- team=B, type=Pikeman, HP=23.0, pos=(57.66,60.69), intent=move_to(49.26,61.43)
- team=B, type=Pikeman, HP=39.0, pos=(57.68,60.85), intent=move_to(49.26,61.43)
- team=B, type=Pikeman, HP=31.0, pos=(57.25,60.31), intent=move_to(49.26,61.43)
- team=B, type=Pikeman, HP=47.0, pos=(57.37,61.05), intent=move_to(49.26,61.43)
- team=B, type=Pikeman, HP=55.0, pos=(57.36,61.02), intent=move_to(49.23,61.43)
- team=B, type=Pikeman, HP=55.0, pos=(57.66,61.61), intent=move_to(49.24,61.74)
- team=B, type=Pikeman, HP=55.0, pos=(57.36,61.03), intent=move_to(49.23,61.43)
- team=B, type=Pikeman, HP=55.0, pos=(57.66,61.59), intent=move_to(49.24,61.74)
- team=B, type=Pikeman, HP=55.0, pos=(57.35,61.06), intent=move_to(49.23,61.43)
- team=B, type=Pikeman, HP=55.0, pos=(57.65,61.59), intent=move_to(49.24,61.74)
- team=B, type=Pikeman, HP=27.0, pos=(57.77,56.00), intent=move_to(49.10,58.60)
- team=B, type=Pikeman, HP=51.0, pos=(57.87,55.83), intent=move_to(49.10,58.60)
- team=B, type=Pikeman, HP=55.0, pos=(57.80,56.22), intent=move_to(49.10,58.60)
- team=B, type=Pikeman, HP=47.0, pos=(57.38,57.21), intent=move_to(49.11,58.73)
- team=B, type=Pikeman, HP=55.0, pos=(57.36,57.26), intent=move_to(49.11,58.73)
- team=B, type=Pikeman, HP=55.0, pos=(57.30,57.49), intent=move_to(49.11,58.73)
- team=B, type=Pikeman, HP=47.0, pos=(57.34,58.08), intent=move_to(49.11,58.73)
- team=B, type=Pikeman, HP=47.0, pos=(57.34,58.16), intent=move_to(49.13,59.08)
- team=B, type=Pikeman, HP=55.0, pos=(57.29,58.34), intent=move_to(49.13,59.08)
- team=B, type=Pikeman, HP=55.0, pos=(57.34,58.93), intent=move_to(49.13,59.08)
- team=B, type=Pikeman, HP=55.0, pos=(57.27,60.12), intent=move_to(49.23,61.43)
- team=B, type=Pikeman, HP=55.0, pos=(57.25,60.23), intent=move_to(49.23,61.43)
- team=B, type=Pikeman, HP=55.0, pos=(57.26,60.31), intent=move_to(49.24,61.74)
- team=B, type=Pikeman, HP=55.0, pos=(57.36,61.04), intent=move_to(49.24,61.74)
- team=B, type=Pikeman, HP=55.0, pos=(57.34,61.03), intent=move_to(49.12,61.57)
- team=B, type=Pikeman, HP=55.0, pos=(57.35,61.04), intent=move_to(49.12,61.57)
- team=B, type=Pikeman, HP=55.0, pos=(57.35,61.04), intent=move_to(49.12,61.57)
- team=B, type=Pikeman, HP=55.0, pos=(57.35,61.06), intent=move_to(49.12,61.57)
- team=B, type=Pikeman, HP=55.0, pos=(57.34,61.07), intent=move_to(49.12,61.57)
- team=B, type=Pikeman, HP=31.0, pos=(57.67,61.70), intent=move_to(49.11,61.63)
- team=B, type=Pikeman, HP=55.0, pos=(57.56,56.21), intent=move_to(49.13,59.08)
- team=B, type=Pikeman, HP=55.0, pos=(57.64,55.92), intent=move_to(49.13,59.08)
- team=B, type=Pikeman, HP=55.0, pos=(57.41,56.90), intent=move_to(49.13,59.15)
- team=B, type=Pikeman, HP=55.0, pos=(57.29,57.54), intent=move_to(49.13,59.15)
- team=B, type=Pikeman, HP=55.0, pos=(57.44,57.86), intent=move_to(49.13,59.15)
- team=B, type=Pikeman, HP=55.0, pos=(57.37,58.88), intent=move_to(49.13,59.15)
- team=B, type=Pikeman, HP=31.0, pos=(57.33,59.01), intent=move_to(49.11,61.63)
- team=B, type=Pikeman, HP=47.0, pos=(57.44,60.20), intent=move_to(49.11,61.63)
- team=B, type=Pikeman, HP=55.0, pos=(57.27,60.26), intent=move_to(49.11,61.63)
- team=B, type=Pikeman, HP=47.0, pos=(57.26,60.21), intent=move_to(49.11,61.63)
- team=B, type=Pikeman, HP=55.0, pos=(57.30,60.39), intent=move_to(49.05,64.58)
- team=B, type=Pikeman, HP=55.0, pos=(57.31,60.44), intent=move_to(49.05,64.58)
- team=B, type=Pikeman, HP=47.0, pos=(57.33,60.59), intent=move_to(49.05,64.58)
- team=B, type=Pikeman, HP=55.0, pos=(57.38,60.79), intent=move_to(49.05,64.58)
- team=B, type=Pikeman, HP=47.0, pos=(57.59,61.09), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(57.59,61.11), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(57.87,61.60), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(57.88,61.61), intent=attack(Pikeman)
- team=B, type=Knight, HP=48.0, pos=(49.06,63.02), intent=move_to(49.05,64.58)
- team=B, type=Knight, HP=48.0, pos=(49.06,63.02), intent=move_to(49.05,64.58)
- team=B, type=Crossbowman, HP=35.0, pos=(63.23,48.26), intent=move_to(58.52,54.99)
- team=B, type=Crossbowman, HP=35.0, pos=(62.84,49.13), intent=move_to(58.52,54.99)
- team=B, type=Crossbowman, HP=35.0, pos=(62.90,49.54), intent=move_to(58.52,54.99)
- team=B, type=Crossbowman, HP=35.0, pos=(63.04,49.85), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(63.49,50.14), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(63.90,50.62), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.30,51.29), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.86,52.26), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.89,53.37), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.42,55.23), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(63.80,57.86), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(63.26,59.11), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(63.76,60.39), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.35,61.85), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.16,62.91), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.29,64.15), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(64.18,65.51), intent=move_to(58.30,61.84)
- team=B, type=Crossbowman, HP=35.0, pos=(63.56,66.18), intent=move_to(58.30,61.84)
- team=B, type=Crossbowman, HP=35.0, pos=(63.18,66.81), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(62.61,67.22), intent=move_to(58.30,61.84)
- team=B, type=Crossbowman, HP=35.0, pos=(62.25,67.52), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(62.05,67.68), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(62.25,68.14), intent=move_to(58.31,61.83)
- team=B, type=Crossbowman, HP=35.0, pos=(62.59,68.98), intent=move_to(58.31,61.83)
- team=B, type=Crossbowman, HP=35.0, pos=(63.01,69.85), intent=move_to(58.31,61.83)

===== STEP 140 | temps simulé = 28.00 s =====
- team=A, type=Pikeman, HP=47.0, pos=(58.43,55.28), intent=move_to(58.08,55.76)
- team=A, type=Pikeman, HP=55.0, pos=(58.40,55.27), intent=move_to(58.08,55.76)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.51), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.54), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.53), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.13,57.42), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.15,57.71), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.27,58.69), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.19,58.86), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.21,59.10), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.23,61.63), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.25,61.71), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.40,62.21), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.37,62.22), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.29,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.27,61.78), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.40,55.18), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=31.0, pos=(58.39,55.17), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.47,55.11), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.54), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.56), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.16,57.16), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.16,57.60), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.21,58.94), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.22,58.85), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.16,59.62), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.23,61.63), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.21,61.76), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.38,62.21), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.43,62.08), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.31,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(58.30,61.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(58.29,61.80), intent=none
- team=A, type=Pikeman, HP=55.0, pos=(49.11,57.54), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.13,57.50), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.12,57.54), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.17,57.68), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.19,58.97), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.22,58.98), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.21,59.10), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.22,61.76), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.23,61.75), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.48,62.15), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(49.36,62.22), intent=move_to(49.06,62.70)
- team=A, type=Pikeman, HP=55.0, pos=(58.30,61.83), intent=none
- team=A, type=Pikeman, HP=47.0, pos=(58.31,61.83), intent=none
- team=A, type=Pikeman, HP=55.0, pos=(58.31,61.83), intent=none
- team=A, type=Pikeman, HP=11.0, pos=(58.23,61.77), intent=none
- team=A, type=Knight, HP=100.0, pos=(49.09,59.24), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.10,59.37), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.15,59.12), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.12,59.72), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.12,59.79), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.09,62.21), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.08,62.27), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.16,62.06), intent=move_to(49.06,62.70)
- team=A, type=Knight, HP=100.0, pos=(49.19,62.06), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(49.14,62.06), intent=move_to(49.06,62.70)
- team=A, type=Crossbowman, HP=35.0, pos=(50.84,49.75), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.90,49.74), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.92,49.71), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.80,49.76), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.70,49.83), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.39,50.44), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.26,50.49), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=35.0, pos=(50.06,51.38), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=19.0, pos=(50.10,51.87), intent=move_to(57.84,55.85)
- team=A, type=Crossbowman, HP=19.0, pos=(49.05,64.58), intent=attack(Knight)
- team=A, type=Crossbowman, HP=27.0, pos=(49.05,66.58), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.05,68.20), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.05,68.14), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.25,68.01), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.32,68.10), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.48,68.09), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.58,68.10), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.61,67.93), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(49.57,68.31), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(57.70,56.63), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.69,56.66), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=39.0, pos=(57.70,56.69), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.48,57.37), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.51,57.28), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.98,56.29), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=47.0, pos=(57.98,56.30), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=47.0, pos=(57.83,58.26), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=31.0, pos=(57.68,59.39), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=47.0, pos=(57.79,60.89), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=23.0, pos=(57.77,60.88), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=39.0, pos=(57.79,61.04), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=31.0, pos=(57.37,60.49), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=47.0, pos=(57.54,61.19), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.53,61.17), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.66,61.61), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=55.0, pos=(57.53,61.17), intent=move_to(58.23,61.77)
- team=B, type=Pikeman, HP=55.0, pos=(57.66,61.59), intent=attack(Pikeman)
